customer_id,total_orders
54622,11
54629,6
54633,12
54637,9
54639,14
54640,18
54641,11
54648,18
54654,10
54655,11
54656,10
54666,17
54670,6
54675,11
54676,9
54680,14
54685,12
54686,11
54687,4
54694,7
54706,15
54710,9
54720,6
54721,6
54723,14
54724,9
54725,13
54727,7
54728,17
54730,10
54734,13
54737,8
54738,12
54739,12
54740,8
54742,13
54744,13
54746,17
54750,8
54752,8
54755,10
54757,10
54761,8
54764,12
54766,9
54771,16
54772,12
54775,14
54781,5
54782,9
54784,10
54785,7
54788,14
54795,10
54797,12
54798,5
54799,14
54800,13
54802,4
54805,13
54806,8
54809,11
54812,11
54824,5
54829,13
54830,13
54832,11
54835,11
54840,16
54846,13
54854,4
54862,7
54863,9
54865,8
54867,11
54868,12
54870,9
54871,14
54878,8
54879,12
54882,14
54886,14
54887,13
54891,12
54895,12
54897,10
54904,6
54905,11
54906,14
54907,13
54908,10
54909,10
54913,8
54915,13
54917,8
54918,12
54919,10
54920,7
54924,6
54926,11
54939,17
54945,12
54946,8
54947,9
54948,8
54949,8
54953,5
54957,11
54960,9
54962,8
54964,7
54966,12
54968,12
54971,7
54975,8
54976,11
54978,5
54979,16
54985,10
54993,6
54996,5
54997,12
54999,11
55000,7
55001,9
55003,6
55005,13
55006,8
55008,8
55013,8
55014,14
55016,10
55017,6
55018,13
55020,5
55021,8
55024,11
55031,8
55037,6
55039,14
55044,9
55046,8
55047,8
55051,17
55058,11
55060,13
55061,8
55067,6
55070,12
55076,7
55077,9
55082,8
55083,9
55090,11
55096,9
55104,8
55108,10
55113,9
55119,6
55127,11
55129,11
55131,8
55138,11
55145,13
55151,13
55157,12
55160,5
55161,6
55163,6
55168,8
55172,8
55173,5
55174,7
55176,9
55177,14
55184,10
55192,17
55194,9
55196,10
55203,7
55205,8
55207,13
55215,11
55216,12
55217,9
55219,14
55225,5
55227,9
55230,11
55231,8
55232,5
55241,10
55243,6
55244,14
55247,14
55251,6
55258,13
55259,12
55262,9
55266,5
55275,15
55296,9
55298,8
55299,12
55300,14
55301,10
55302,9
55303,11
55307,12
55309,14
55310,9
55314,15
55316,15
55318,9
55332,11
55334,12
55337,17
55343,13
55344,11
55348,18
55352,9
55358,14
55359,8
55370,6
55372,13
55374,8
55375,7
55377,11
55379,10
55385,12
55389,7
55390,10
55391,7
55393,7
55394,13
55396,13
55401,13
55403,14
55406,10
55409,10
55411,13
55427,12
55433,10
55436,10
55440,5
55441,4
55445,10
55456,17
55457,7
55466,13
55470,9
55475,12
55479,5
55485,13
55489,9
55490,10
55496,3
55497,13
55500,7
55503,13
55508,16
55514,8
55518,6
55521,7
55524,10
55536,17
55539,3
55547,11
55548,12
55549,7
55551,4
55555,8
55556,8
55562,12
55563,23
55564,6
55573,7
55577,5
55579,5
55580,3
55582,14
55588,14
55590,10
55595,11
55598,12
55605,10
55607,10
55611,8
55614,14
55615,6
55616,9
55617,15
55621,6
55623,9
55625,10
55628,16
55635,13
55637,10
55638,10
55640,11
55641,6
55644,5
55646,13
55653,9
55657,9
55659,9
55664,7
55665,10
55673,15
55676,7
55687,11
55690,12
55691,10
55697,15
55713,12
55718,12
55720,10
55726,11
55732,9
55734,11
55736,14
55737,7
55739,13
55741,5
55744,13
55751,6
55757,14
55766,7
55767,11
55768,10
55771,13
55772,5
55781,10
55785,7
55789,10
55790,15
55792,7
55794,13
55795,10
55797,11
55807,13
55808,6
55815,7
55816,10
55817,9
55819,8
55821,14
55822,4
55824,11
55825,11
55836,13
55837,13
55838,14
55839,8
55842,10
55844,9
55845,6
55847,11
55851,10
55852,13
55853,7
55859,15
55864,13
55865,8
55870,6
55874,11
55882,6
55885,10
55888,14
55889,11
55891,18
55897,7
55898,13
55903,16
55906,13
55916,9
55917,5
55923,8
55931,11
55932,13
55936,13
55938,13
55945,11
55946,16
55949,6
55954,12
55955,4
55959,12
55962,8
55964,13
55965,3
55973,11
55975,9
55982,7
55983,13
55987,13
55988,9
55990,7
55998,9
56000,10
56001,9
56010,6
56011,8
56013,8
56016,5
56023,11
56026,11
56030,11
56031,10
56037,16
56040,8
56041,8
56044,7
56049,6
56053,10
56056,5
56059,8
56073,9
56081,10
56084,13
56085,6
56086,13
56087,17
56088,8
56099,10
56101,16
56103,7
56104,6
56106,12
56107,10
56112,12
56113,12
56115,12
56120,12
56121,10
56122,15
56123,14
56126,18
56127,8
56129,8
56135,10
56148,8
56152,13
56155,5
56158,8
56160,9
56161,12
56165,7
56168,11
56170,9
56171,10
56173,4
56179,10
56187,14
56189,10
56192,7
56203,9
56204,12
56205,9
56207,12
56208,6
56213,6
56215,10
56221,9
56223,8
56224,9
56229,9
56230,5
56232,13
56233,12
56235,8
56236,11
56237,9
56242,11
56243,10
56247,8
56251,9
56253,12
56254,12
56258,9
56259,9
56267,14
56268,9
56269,9
56271,6
56274,6
56277,9
56278,5
56280,9
56281,6
56283,10
56286,7
56293,7
56296,9
56308,7
56315,14
56316,9
56318,7
56319,7
56322,11
56323,10
56328,12
56329,7
56330,9
56333,10
56335,9
56339,7
56341,10
56345,14
56347,6
56351,11
56359,7
56360,5
56367,7
56373,9
56376,9
56382,8
56383,14
56392,10
56394,11
56395,15
56396,11
56398,16
56400,11
56405,12
56410,8
56412,11
56417,8
56420,9
56428,3
56436,10
56438,11
56444,7
56446,11
56457,13
56458,11
56461,7
56467,14
56469,13
56471,8
56472,11
56473,11
56478,10
56480,16
56481,12
56483,8
56488,12
56491,12
56492,7
56493,12
56495,10
56497,14
56498,9
56501,10
56502,9
56505,7
56507,11
56508,10
56517,6
56519,11
56521,11
56523,6
56524,10
56531,7
56535,7
56542,7
56549,9
56552,10
56557,8
56558,12
56559,6
56560,13
56563,14
56566,3
56571,5
56572,12
56577,10
56579,7
56583,11
56588,13
56591,9
56595,12
56598,15
56599,13
56602,10
56606,9
56614,13
56615,13
56617,11
56622,5
56629,16
56634,14
56638,7
56643,10
56645,11
56654,6
56655,9
56658,8
56662,7
56667,7
56674,16
56675,10
56678,8
56679,12
56684,10
56685,9
56691,3
56693,8
56694,12
56695,11
56699,14
56703,9
56705,9
56706,10
56707,23
56708,11
56711,3
56713,14
56714,15
56720,8
56722,8
56727,8
56729,11
56735,14
56742,9
56743,13
56747,7
56749,6
56752,9
56753,11
56755,10
56757,9
56758,12
56760,19
56761,2
56762,12
56764,15
56766,9
56768,12
56769,15
56773,13
56774,6
56775,10
56777,14
56779,7
56780,9
56781,13
56783,5
56790,9
56792,4
56796,8
56798,11
56802,8
56804,11
56807,6
56809,9
56810,9
56814,11
56815,10
56816,11
56818,9
56821,12
56822,12
56823,8
56824,8
56831,14
56836,9
56837,11
56838,8
56840,6
56844,7
56853,8
56854,12
56855,7
56859,9
56861,11
56863,8
56864,8
56866,11
56867,10
56871,2
56884,12
56885,7
56886,8
56888,9
56889,8
56891,9
56892,10
56893,9
56897,12
56898,13
56900,7
56903,9
56904,11
56909,13
56914,15
56915,9
56919,3
56921,10
56922,7
56923,9
56926,16
56927,7
56929,4
56936,14
56947,12
56949,15
56951,12
56954,10
56957,13
56960,12
56965,9
56966,12
56968,9
56975,13
56978,16
56982,14
56987,15
56988,9
56989,13
56993,4
56994,14
56999,8
57000,9
57005,6
57009,4
57010,10
57019,13
57022,9
57031,12
57035,17
57036,11
57039,12
57048,10
57049,11
57053,6
57054,8
57063,5
57065,11
57066,12
57068,9
57070,7
57071,6
57076,6
57078,11
57080,8
57085,11
57086,7
57088,12
57090,9
57097,11
57100,11
57101,8
57113,9
57115,10
57118,11
57121,12
57123,13
57127,10
57133,16
57136,7
57138,12
57144,12
57145,6
57151,5
57157,8
57158,11
57160,7
57161,11
57165,17
57170,7
57173,5
57176,10
57178,7
57179,7
57180,11
57182,5
57186,15
57187,15
57188,6
57189,11
57194,8
57195,13
57199,9
57203,15
57213,5
57222,9
57229,9
57230,10
57234,6
57243,15
57245,8
57247,8
57252,10
57254,10
57259,6
57264,4
57265,8
57267,16
57268,4
57276,8
57277,10
57280,17
57286,10
57287,9
57297,7
57314,11
57315,11
57316,14
57324,9
57327,6
57333,18
57337,9
57339,7
57341,8
57346,15
57351,9
57354,11
57358,6
57361,6
57365,7
57368,3
57369,9
57371,11
57373,8
57381,15
57383,4
57384,19
57385,10
57386,8
57388,14
57390,8
57400,14
57409,11
57415,7
57420,9
57424,9
57436,14
57437,12
57440,15
57446,10
57448,9
57451,8
57452,16
57457,8
57458,8
57467,12
57468,17
57474,17
57476,6
57477,10
57478,14
57479,9
57482,15
57487,11
57489,11
57490,9
57492,9
57496,5
57498,6
57501,9
57505,5
57519,13
57520,14
57522,9
57527,8
57534,7
57537,12
57538,16
57539,11
57540,10
57541,13
57545,16
57551,9
57552,11
57553,6
57560,6
57562,16
57563,11
57568,8
57572,12
57575,17
57578,13
57580,8
57581,8
57582,13
57585,5
57586,7
57591,15
57596,14
57599,8
57600,10
57603,7
57608,8
57610,11
57615,8
57617,13
57618,6
57621,8
57626,11
57631,11
57632,14
57635,12
57639,16
57644,11
57649,11
57655,9
57659,11
57660,9
57666,13
57667,7
57669,7
57670,7
57671,8
57675,9
57682,11
57683,8
57686,7
57687,9
57690,17
57693,10
57694,17
57696,7
57703,10
57712,10
57716,16
57726,13
57728,8
57733,11
57737,11
57738,10
57741,12
57747,11
57752,8
57761,5
57765,7
57781,10
57789,13
57795,10
57796,8
57799,10
57800,15
57807,9
57809,12
57811,16
57812,9
57817,9
57819,5
57820,11
57821,13
57827,14
57828,12
57832,11
57837,18
57838,10
57841,9
57843,10
57844,13
57845,8
57847,6
57849,9
57850,9
57858,13
57864,11
57867,7
57871,13
57878,10
57882,13
57890,18
57893,9
57894,9
57895,11
57902,8
57905,9
57906,12
57909,8
57911,8
57912,9
57921,9
57922,8
57924,12
57925,4
57926,5
57928,9
57936,4
57938,8
57941,10
57943,7
57949,10
57952,9
57955,5
57957,10
57958,8
57964,6
57967,10
57972,10
57976,8
57977,10
57983,9
57984,7
57987,10
57988,6
57989,11
57991,10
57993,7
57994,9
57996,5
58001,12
58003,12
58006,9
58010,15
58012,8
58014,11
58018,8
58021,13
58028,7
58033,9
58035,10
58042,11
58044,6
58045,14
58048,9
58053,12
58061,11
58065,7
58066,10
58068,10
58071,14
58072,7
58073,5
58077,10
58080,10
58084,11
58086,8
58090,4
58093,9
58100,10
58107,12
58115,10
58120,8
58121,11
58126,11
58132,11
58133,21
58135,7
58137,8
58139,6
58141,3
58142,10
58143,14
58145,11
58146,6
58150,7
58151,12
58154,14
58160,8
58163,9
58164,8
58167,11
58168,10
58172,10
58174,9
58176,9
58177,14
58179,10
58182,15
58186,8
58191,12
58193,12
58197,10
58200,9
58204,8
58209,14
58213,14
58216,8
58218,9
58225,12
58228,7
58233,16
58236,12
58240,6
58244,11
58246,8
58247,12
58254,10
58259,11
58260,10
58268,11
58269,18
58270,12
58273,14
58277,8
58282,9
58283,8
58286,12
58292,14
58293,8
58299,3
58300,8
58302,12
58307,11
58311,12
58313,14
58314,8
58315,14
58318,13
58321,13
58326,12
58328,13
58330,8
58331,15
58339,12
58340,5
58346,7
58349,8
58353,16
58355,7
58360,7
58362,7
58367,5
58375,6
58380,9
58382,10
58385,7
58401,13
58402,10
58406,10
58407,13
58410,7
58411,6
58413,10
58419,7
58423,6
58425,13
58428,9
58432,11
58436,14
58437,10
58439,11
58440,11
58445,10
58446,6
58449,13
58451,13
58459,9
58463,13
58466,9
58467,13
58468,14
58475,10
58477,8
58481,15
58495,8
58499,8
58505,7
58509,8
58510,6
58512,7
58513,6
58516,18
58528,16
58540,10
58544,9
58547,6
58553,7
58555,6
58562,13
58564,8
58565,7
58566,9
58567,12
58570,10
58573,7
58575,8
58580,9
58583,8
58587,7
58588,19
58589,10
58592,13
58601,8
58603,12
58605,10
58607,6
58615,12
58617,6
58627,16
58634,8
58636,9
58640,8
58641,6
58644,11
58647,11
58648,5
58649,12
58654,8
58659,7
58667,11
58671,9
58674,9
58678,9
58679,11
58681,15
58682,4
58687,10
58689,8
58692,9
58694,5
58701,13
58703,11
58708,14
58711,12
58712,17
58714,7
58717,10
58718,16
58721,11
58723,16
58726,11
58734,6
58737,10
58743,15
58744,13
58746,8
58748,12
58750,11
58751,7
58754,12
58755,5
58763,12
58768,7
58772,3
58773,12
58777,4
58779,12
58781,3
58792,10
58794,10
58797,13
58799,5
58800,10
58810,5
58813,14
58821,9
58827,8
58828,8
58833,16
58839,15
58844,6
58854,10
58858,6
58862,4
58864,7
58865,9
58867,12
58871,8
58878,7
58880,6
58881,11
58883,9
58885,8
58892,7
58908,12
58913,15
58917,11
58927,10
58929,5
58932,8
58933,12
58935,13
58936,4
58938,6
58939,10
58941,12
58942,6
58946,9
58948,6
58949,6
58952,17
58954,7
58956,9
58959,6
58962,12
58966,8
58969,10
58973,6
58977,6
58979,13
58981,11
58985,14
58986,14
58987,8
58988,11
58989,12
58991,10
58995,17
59003,14
59005,5
59018,11
59020,16
59021,8
59023,5
59025,15
59028,8
59029,11
59032,6
59033,7
59034,12
59035,15
59037,8
59038,7
59041,11
59044,5
59046,5
59047,12
59048,14
59049,15
59051,13
59056,5
59057,9
59060,13
59064,13
59066,13
59067,13
59069,13
59070,15
59072,8
59084,7
59085,11
59091,10
59094,14
59098,10
59100,11
59101,9
59106,9
59107,6
59108,4
59113,6
59115,9
59119,11
59129,12
59140,7
59141,13
59143,12
59144,13
59145,16
59148,11
59150,10
59159,7
59165,8
59167,7
59171,8
59175,10
59176,10
59177,14
59179,10
59180,11
59186,10
59187,10
59190,15
59195,6
59196,6
59200,8
59213,6
59216,6
59221,9
59227,8
59228,6
59232,10
59234,14
59239,14
59252,7
59256,11
59261,10
59263,9
59265,8
59266,12
59267,8
59270,14
59274,8
59275,10
59276,10
59279,9
59280,12
59282,8
59283,7
59286,9
59290,11
59292,8
59298,14
59299,7
59301,9
59303,15
59307,10
59309,13
59310,9
59312,12
59313,4
59315,10
59317,9
59325,5
59327,10
59335,8
59341,9
59344,9
59348,9
59351,14
59353,8
59354,13
59362,8
59364,12
59371,6
59375,9
59376,8
59377,5
59379,11
59380,12
59381,5
59382,7
59387,6
59394,12
59399,8
59401,9
59407,10
59408,9
59421,13
59422,14
59426,9
59430,11
59432,6
59437,6
59439,18
59441,12
59449,17
59451,24
59455,8
59457,8
59462,18
59464,2
59465,8
59466,15
59480,8
59481,10
59483,7
59485,14
59489,11
59491,10
59495,13
59498,6
59499,4
59500,10
59504,4
59510,6
59511,16
59512,9
59514,14
59515,10
59516,13
59519,15
59520,10
59523,11
59526,7
59528,10
59535,19
59538,8
59539,14
59540,7
59545,12
59546,9
59547,9
59568,7
59572,13
59578,4
59580,12
59583,15
59584,7
59586,7
59591,14
59592,8
59597,10
59599,6
59600,10
59607,10
59611,9
59615,10
59618,3
59620,8
59625,8
59626,11
59627,6
59628,11
59630,11
59634,8
59637,9
59641,8
59649,13
59650,10
59653,9
59658,9
59659,9
59664,9
59666,15
59671,11
59672,12
59678,9
59679,10
59684,6
59686,9
59690,8
59693,3
59694,13
59695,11
59700,10
59704,8
59705,12
59708,9
59711,13
59715,12
59720,10
59721,6
59724,13
59730,14
59733,9
59735,4
59737,3
59740,12
59742,12
59743,11
59745,12
59748,5
59750,5
59757,8
59758,12
59762,6
59765,7
59766,9
59769,11
59770,15
59774,17
59777,10
59779,8
59797,11
59802,15
59803,12
59804,10
59806,8
59809,11
59811,7
59813,6
59831,5
59833,10
59835,9
59836,11
59840,16
59842,9
59845,6
59846,11
59848,8
59854,16
59858,9
59860,9
59865,9
59866,13
59869,15
59870,10
59872,9
59879,9
59884,5
59888,9
59889,13
59892,11
59896,12
59897,12
59899,8
59902,10
59903,7
59905,3
59906,15
59909,15
59912,11
59916,7
59920,5
59921,7
59923,9
59924,9
59926,10
59929,12
59931,9
59935,10
59936,7
59937,15
59940,5
59945,9
59946,14
59956,13
59957,10
59958,6
59968,6
59970,11
59984,10
59988,10
59990,11
59995,5
59997,6
59998,5
59999,13
60002,9
60003,7
60004,10
60007,9
60008,5
60010,13
60011,14
60015,7
60018,10
60024,6
60025,17
60031,9
60032,8
60037,7
60039,11
60040,10
60042,7
60045,8
60046,10
60052,6
60054,8
60056,8
60057,7
60060,13
60070,8
60073,9
60074,10
60076,13
60079,8
60082,8
60090,8
60091,14
60092,15
60093,10
60102,7
60103,10
60107,8
60109,11
60111,7
60114,11
60118,14
60120,11
60125,9
60134,13
60135,14
60136,11
60146,7
60153,10
60154,10
60171,10
60178,12
60179,16
60183,9
60200,15
60201,3
60207,10
60212,8
60213,14
60217,7
60219,7
60222,7
60229,10
60235,13
60237,10
60242,10
60249,18
60251,16
60252,14
60256,8
60258,7
60260,7
60264,11
60270,9
60273,6
60275,5
60280,18
60286,6
60291,11
60295,20
60298,11
60314,17
60316,10
60317,12
60323,10
60334,12
60336,10
60338,12
60339,7
60346,8
60347,6
60353,17
60366,7
60370,10
60381,8
60387,14
60392,6
60395,9
60397,9
60399,10
60400,12
60404,10
60405,11
60413,8
60418,8
60420,8
60423,13
60424,11
60426,11
60427,14
60432,4
60435,10
60437,12
60440,9
60447,8
60451,10
60453,9
60458,10
60461,13
60462,8
60466,9
60474,6
60475,6
60491,13
60494,9
60495,12
60497,8
60499,11
60503,11
60509,4
60512,11
60515,9
60518,8
60521,11
60527,9
60532,16
60536,7
60539,6
60543,10
60547,7
60549,10
60550,5
60552,15
60554,9
60560,10
60563,9
60564,9
60567,6
60568,8
60569,15
60572,8
60575,10
60576,18
60577,12
60586,9
60587,11
60593,14
60597,13
60601,5
60606,4
60609,16
60612,4
60614,19
60620,15
60622,12
60623,14
60624,6
60630,9
60631,4
60642,10
60643,12
60649,7
60657,6
60659,9
60664,10
60665,8
60666,10
60667,18
60669,12
60670,14
60671,11
60672,6
60677,5
60679,7
60684,10
60692,9
60693,8
60694,9
60697,7
60698,10
60705,3
60713,8
60714,6
60715,6
60726,9
60728,7
60733,14
60754,10
60756,5
60764,13
60766,7
60768,8
60772,11
60779,12
60780,14
60786,10
60791,10
60794,11
60802,6
60804,11
60808,9
60813,11
60816,6
60818,9
60819,12
60825,9
60826,13
60827,8
60828,11
60831,6
60836,3
60846,11
60847,8
60851,6
60855,10
60857,16
60859,12
60867,11
60869,14
60870,13
60876,7
60877,11
60882,10
60885,9
60896,9
60899,8
60903,10
60906,11
60908,5
60909,12
60910,9
60912,4
60913,6
60926,13
60927,11
60931,8
60932,6
60936,15
60938,13
60941,9
60943,12
60946,11
60949,11
60957,8
60960,15
60962,5
60964,6
60965,8
60966,9
60969,7
60973,9
60975,8
60980,11
60982,6
60987,9
60992,14
60993,14
60994,13
60996,16
60998,7
61000,9
61002,7
61004,13
61006,10
61008,9
61012,10
61017,11
61022,11
61025,11
61026,15
61027,7
61031,13
61032,11
61033,10
61040,13
61041,13
61046,13
61049,7
61050,16
61053,8
61054,11
61058,9
61063,9
61066,8
61067,10
61069,4
61070,7
61075,11
61078,10
61083,13
61085,8
61087,9
61088,5
61090,9
61091,10
61101,14
61103,7
61104,7
61107,13
61108,11
61115,7
61117,7
61120,11
61122,12
61125,10
61126,9
61128,10
61130,12
61139,12
61145,10
61146,8
61147,10
61148,6
61149,11
61157,6
61164,6
61167,11
61169,5
61172,7
61175,14
61178,13
61180,4
61186,7
61188,4
61189,7
61193,9
61194,5
61202,8
61203,7
61204,6
61209,6
61210,9
61213,16
61215,10
61221,10
61222,10
61223,11
61225,7
61227,11
61228,9
61229,10
61230,9
61233,9
61234,13
61235,10
61236,9
61237,11
61242,7
61243,11
61247,11
61249,10
61252,6
61256,13
61257,11
61258,8
61259,9
61262,10
61264,8
61265,13
61269,9
61271,13
61273,10
61274,9
61276,5
61277,11
61279,7
61281,10
61286,20
61295,9
61298,9
61303,8
61306,5
61309,11
61310,16
61315,6
61319,15
61323,9
61324,16
61325,7
61326,11
61327,9
61329,17
61336,7
61347,9
61355,8
61358,8
61359,13
61360,9
61363,14
61365,7
61366,16
61371,13
61372,8
61375,6
61377,9
61378,9
61381,10
61382,16
61383,7
61386,13
61387,10
61389,13
61395,9
61398,9
61404,8
61408,13
61410,14
61411,7
61413,10
61414,11
61421,7
61427,12
61430,12
61433,10
61442,11
61444,6
61448,9
61455,13
61457,8
61459,6
61462,8
61464,8
61466,9
61468,4
61471,12
61475,14
61476,10
61477,4
61480,9
61482,13
61486,10
61490,5
61495,4
61502,10
61503,12
61505,14
61512,9
61518,6
61523,11
61524,5
61528,9
61535,10
61537,8
61540,9
61543,9
61544,8
61547,13
61551,9
61552,10
61553,8
61556,15
61559,13
61564,9
61569,11
61570,8
61572,3
61577,10
61580,7
61582,4
61583,9
61585,12
61587,11
61593,7
61596,9
61597,8
61601,5
61603,7
61608,9
61617,7
61623,7
61626,11
61629,5
61634,13
61641,10
61642,10
61644,3
61645,6
61648,11
61666,10
61670,8
61673,8
61686,9
61687,10
61691,7
61700,8
61704,11
61708,8
61711,9
61723,12
61725,13
61731,11
61737,12
61744,9
61750,10
61752,13
61753,8
61755,9
61756,9
61758,13
61760,7
61761,16
61762,8
61763,8
61767,14
61772,8
61774,14
61775,8
61777,11
61778,7
61783,12
61784,15
61790,16
61792,14
61795,7
61798,8
61803,12
61805,9
61808,10
61810,11
61815,11
61816,6
61822,13
61824,11
61829,14
61831,9
61832,8
61835,5
61836,14
61839,7
61853,7
61855,5
61858,6
61859,10
61867,11
61872,13
61877,7
61879,7
61884,11
61885,13
61886,9
61891,12
61893,7
61894,13
61895,17
61896,10
61900,10
61902,12
61903,8
61904,5
61905,13
61906,13
61910,11
61912,11
61917,11
61919,12
61920,10
61922,11
61924,9
61928,10
61930,10
61931,10
61935,13
61936,15
61938,10
61942,12
61943,11
61953,14
61954,6
61958,9
61959,13
61960,5
61961,2
61975,8
61981,12
61982,12
61983,15
61986,8
61989,5
61999,8
62001,8
62002,8
62013,6
62026,14
62030,4
62031,10
62033,7
62036,8
62042,11
62043,7
62047,12
62057,17
62063,6
62068,11
62069,4
62073,15
62075,5
62077,13
62078,13
62080,7
62084,10
62087,11
62088,5
62089,5
62090,15
62091,9
62094,6
62095,12
62097,1
62100,10
62103,8
62104,14
62106,7
62107,14
62111,12
62114,8
62115,11
62117,9
62118,10
62122,12
62123,8
62124,7
62127,7
62129,10
62134,8
62136,7
62139,6
62148,14
62150,12
62155,9
62157,12
62158,5
62162,8
62171,10
62173,9
62174,6
62181,8
62188,10
62191,7
62195,4
62197,6
62198,12
62204,9
62211,9
62214,10
62218,11
62220,9
62221,9
62222,9
62227,9
62230,11
62233,8
62236,8
62237,6
62239,11
62240,9
62241,13
62247,17
62248,10
62251,5
62255,12
62259,5
62269,10
62270,13
62271,14
62274,10
62279,8
62280,5
62286,14
62288,7
62293,10
62294,10
62300,13
62302,11
62304,9
62305,5
62311,9
62320,6
62321,15
62322,5
62328,7
62330,10
62333,10
62334,11
62335,10
62346,14
62350,5
62353,10
62355,7
62360,10
62362,7
62375,11
62377,8
62382,8
62385,15
62388,9
62393,9
62394,9
62399,7
62404,9
62405,9
62410,11
62412,10
62415,7
62416,12
62417,8
62424,11
62428,13
62434,14
62445,5
62452,7
62459,14
62461,9
62466,8
62468,15
62472,11
62473,9
62474,9
62475,7
62476,9
62483,8
62485,5
62489,8
62499,14
62504,8
62505,7
62507,8
62511,13
62515,9
62518,10
62522,6
62525,9
62526,13
62528,15
62530,14
62532,7
62533,15
62535,13
62537,9
62538,15
62541,13
62548,9
62551,11
62552,9
62556,6
62558,7
62565,12
62566,10
62567,14
62568,8
62575,13
62579,10
62584,15
62595,11
62597,8
62602,17
62604,10
62612,9
62615,9
62619,11
62625,14
62626,13
62631,14
62635,9
62637,5
62638,7
62643,8
62655,11
62669,6
62670,7
62672,13
62674,8
62678,22
62681,15
62683,6
62685,12
62691,4
62693,17
62702,10
62704,8
62705,11
62709,11
62712,14
62714,9
62715,10
62719,8
62720,12
62722,9
62723,4
62724,9
62726,9
62727,12
62729,10
62732,11
62734,9
62737,10
62738,7
62742,10
62745,14
62747,4
62748,3
62751,6
62753,5
62754,8
62759,9
62762,8
62764,6
62767,12
62772,11
62775,14
62778,11
62793,13
62794,8
62795,12
62798,11
62801,15
62817,4
62818,10
62820,4
62821,9
62828,7
62830,8
62837,12
62838,5
62852,7
62857,11
62859,11
62864,14
62865,9
62866,17
62869,11
62877,9
62883,4
62885,15
62892,8
62895,4
62897,6
62899,6
62901,8
62903,12
62906,9
62907,8
62909,10
62911,13
62915,12
62919,8
62921,6
62922,15
62924,10
62925,20
62930,12
62933,12
62935,9
62938,10
62941,6
62942,11
62944,6
62946,11
62951,13
62958,9
62959,8
62960,14
62963,10
62965,9
62966,9
62969,11
62970,7
62977,13
62979,10
62989,13
62991,11
62992,7
62994,7
62997,8
62999,12
63000,12
63003,15
63005,6
63007,10
63009,15
63015,11
63016,11
63018,7
63020,4
63021,6
63022,9
63024,6
63025,11
63029,12
63032,9
63035,8
63042,8
63043,10
63046,9
63050,11
63054,8
63057,9
63059,10
63064,13
63066,6
63067,12
63070,11
63074,5
63077,9
63080,10
63081,13
63083,14
63093,7
63096,4
63098,13
63099,12
63104,8
63105,8
63108,11
63110,17
63112,6
63113,8
63114,11
63120,12
63121,10
63123,14
63126,10
63136,9
63137,6
63148,12
63150,8
63153,14
63157,8
63160,14
63165,11
63180,11
63181,10
63184,13
63185,11
63188,7
63196,11
63201,13
63216,7
63219,6
63223,10
63224,9
63227,14
63228,6
63229,10
63232,16
63241,14
63243,10
63244,8
63248,5
63251,10
63253,11
63255,11
63256,11
63259,12
63262,8
63263,5
63281,20
63283,15
63284,9
63287,17
63288,12
63289,10
63290,12
63294,17
63296,12
63298,12
63301,5
63302,12
63304,3
63306,5
63307,9
63308,12
63309,10
63310,17
63311,17
63313,15
63321,6
63326,12
63327,3
63334,12
63335,7
63336,12
63337,9
63341,9
63342,11
63346,9
63347,8
63349,8
63352,9
63355,9
63357,10
63359,13
63360,13
63361,9
63368,5
63375,12
63377,10
63378,8
63380,14
63382,6
63384,16
63387,14
63388,4
63390,15
63391,8
63392,4
63394,12
63395,14
63398,6
63403,12
63404,11
63407,8
63408,14
63410,7
63413,6
63414,11
63415,12
63417,11
63421,9
63423,9
63424,8
63427,10
63432,14
63434,8
63446,16
63449,13
63450,16
63452,10
63453,7
63454,10
63456,8
63457,7
63462,8
63463,13
63466,9
63472,8
63473,4
63476,10
63477,5
63478,8
63481,9
63486,12
63489,7
63491,15
63492,14
63496,12
63499,7
63502,10
63503,10
63505,10
63512,5
63515,12
63516,6
63517,7
63525,12
63527,15
63531,8
63532,6
63533,7
63545,17
63547,14
63548,6
63552,8
63560,11
63562,11
63569,10
63570,13
63571,12
63572,13
63574,9
63575,12
63577,3
63583,15
63586,6
63590,11
63591,9
63597,12
63601,16
63605,7
63607,18
63608,9
63610,13
63611,12
63615,11
63616,16
63619,11
63621,2
63622,9
63623,6
63625,9
63626,11
63627,13
63631,12
63634,15
63643,10
63644,6
63645,8
63649,11
63654,8
63655,10
63656,10
63664,9
63670,16
63672,3
63673,9
63675,6
63677,9
63681,7
63682,7
63688,12
63690,8
63701,9
63702,9
63706,16
63710,13
63715,10
63716,11
63732,9
63733,7
63735,8
63738,10
63745,10
63748,7
63762,10
63771,9
63773,15
63775,6
63776,11
63777,12
63784,7
63785,11
63786,5
63789,10
63793,16
63797,9
63798,5
63802,10
63803,4
63805,10
63806,15
63807,5
63808,5
63809,11
63813,8
63819,7
63823,4
63825,4
63828,9
63832,13
63839,17
63848,12
63849,6
63853,7
63869,9
63890,6
63892,10
63895,12
63896,8
63901,16
63908,13
63911,5
63913,11
63918,10
63923,13
63928,16
63936,14
63939,16
63940,4
63941,14
63942,4
63947,10
63949,6
63956,20
63958,13
63960,10
63961,8
63964,9
63966,10
63969,11
63970,6
63974,5
63975,14
63978,12
63982,14
